Tank_Number,Cycle_Number,Collected,Reef,Temperature,Ramp_Started_Day_1,Colony_Number,Day,Score,Scorer_1,Scorer_2,Scorer_3,Notes,Notes2
8,11,8/9/18,53,34,,187,2,S,BHC,NSW,,,
9,11,8/9/18,53,34.5,,187,0,S,BHC,NSW,,,
9,11,8/9/18,53,34.5,,187,1,S,BHC,NSW,,,
9,11,8/9/18,53,34.5,,187,2,S,BHC,NSW,,,
10,11,8/9/18,53,35,,187,0,S,BHC,NSW,,,
10,11,8/9/18,53,35,,187,1,T,BHC,NSW,,,
10,11,8/9/18,53,35,,187,2,T,BHC,NSW,,,
6,11,8/9/18,53,30,,188,0,S,BHC,NSW,,,
6,11,8/9/18,53,30,,188,1,M,BHC,NSW,,,
6,11,8/9/18,53,30,,188,2,M,BHC,NSW,,,
7,11,8/9/18,53,30,,188,0,S,BHC,NSW,,,
7,11,8/9/18,53,30,,188,1,S,BHC,NSW,,,
7,11,8/9/18,53,30,,188,2,S,BHC,NSW,,,
8,11,8/9/18,53,34,,188,0,S,BHC,NSW,,,
8,11,8/9/18,53,34,,188,1,S,BHC,NSW,,,
8,11,8/9/18,53,34,,188,2,S,BHC,NSW,,,
9,11,8/9/18,53,34.5,,188,0,S,BHC,NSW,,,
9,11,8/9/18,53,34.5,,188,1,S,BHC,NSW,,,
9,11,8/9/18,53,34.5,,188,2,S,BHC,NSW,,,
10,11,8/9/18,53,35,,188,0,S,BHC,NSW,,,
10,11,8/9/18,53,35,,188,1,S,BHC,NSW,,,
10,11,8/9/18,53,35,,188,2,T,BHC,NSW,,,
6,11,8/9/18,53,30,,189,0,S,BHC,NSW,,,
6,11,8/9/18,53,30,,189,1,S,BHC,NSW,,,
6,11,8/9/18,53,30,,189,2,M,BHC,NSW,,,
7,11,8/9/18,53,30,,189,0,M,BHC,NSW,,,
7,11,8/9/18,53,30,,189,1,M,BHC,NSW,,,
7,11,8/9/18,53,30,,189,2,M,BHC,NSW,,,
8,11,8/9/18,53,34,,189,0,S,BHC,NSW,,,
8,11,8/9/18,53,34,,189,1,S,BHC,NSW,,,
8,11,8/9/18,53,34,,189,2,S,BHC,NSW,,,
9,11,8/9/18,53,34.5,,189,0,S,BHC,NSW,,,
9,11,8/9/18,53,34.5,,189,1,T,BHC,NSW,,,
9,11,8/9/18,53,34.5,,189,2,S,BHC,NSW,,,
10,11,8/9/18,53,35,,189,0,S,BHC,NSW,,,
10,11,8/9/18,53,35,,189,1,T,BHC,NSW,,,
10,11,8/9/18,53,35,,189,2,T,BHC,NSW,,,
6,11,8/9/18,53,30,,190,0,N,BHC,NSW,,,
6,11,8/9/18,53,30,,190,1,N,BHC,NSW,,,
6,11,8/9/18,53,30,,190,2,N,BHC,NSW,,,
7,11,8/9/18,53,30,,190,0,M,BHC,NSW,,,
7,11,8/9/18,53,30,,190,1,M,BHC,NSW,,,
7,11,8/9/18,53,30,,190,2,M,BHC,NSW,,,
8,11,8/9/18,53,34,,190,0,M,BHC,NSW,,,
8,11,8/9/18,53,34,,190,1,S,BHC,NSW,,,
8,11,8/9/18,53,34,,190,2,T,BHC,NSW,,,
9,11,8/9/18,53,34.5,,190,0,V,BHC,NSW,,,
9,11,8/9/18,53,34.5,,190,1,S,BHC,NSW,,,
9,11,8/9/18,53,34.5,,190,2,T,BHC,NSW,,,
10,11,8/9/18,53,35,,190,0,V,BHC,NSW,,,
10,11,8/9/18,53,35,,190,1,S,BHC,NSW,,,
10,11,8/9/18,53,35,,190,2,T,BHC,NSW,,,
1,11,8/9/18,54,30,,191,0,M,VN,CAH,,,
1,11,8/9/18,54,30,,191,1,S,BHC,NSW,,,
1,11,8/9/18,54,30,,191,2,T,BHC,NSW,,,
2,11,8/9/18,54,30,,191,0,M,VN,CAH,,,
2,11,8/9/18,54,30,,191,1,S,BHC,NSW,,,
2,11,8/9/18,54,30,,191,2,T,BHC,NSW,,,
3,11,8/9/18,54,34,,191,0,M,VN,CAH,,,
3,11,8/9/18,54,34,,191,1,T,BHC,NSW,,,
3,11,8/9/18,54,34,,191,2,T,BHC,NSW,,,
4,11,8/9/18,54,34.5,,191,0,S,VN,CAH,,,
4,11,8/9/18,54,34.5,,191,1,T,BHC,NSW,,,
4,11,8/9/18,54,34.5,,191,2,T,BHC,NSW,,,
5,11,8/9/18,54,35,,191,0,V,VN,CAH,,,
5,11,8/9/18,54,35,,191,1,T,BHC,NSW,,,
5,11,8/9/18,54,35,,191,2,T,BHC,NSW,,,
1,11,8/9/18,54,30,,192,0,S,VN,CAH,,,
1,11,8/9/18,54,30,,192,1,T,BHC,NSW,,,
1,11,8/9/18,54,30,,192,2,T,BHC,NSW,,,
2,11,8/9/18,54,30,,192,0,S,VN,CAH,,,
2,11,8/9/18,54,30,,192,1,T,BHC,NSW,,,
2,11,8/9/18,54,30,,192,2,T,BHC,NSW,,,
3,11,8/9/18,54,34,,192,0,S,VN,CAH,,,
3,11,8/9/18,54,34,,192,1,T,BHC,NSW,,,
3,11,8/9/18,54,34,,192,2,T,BHC,NSW,,,
4,11,8/9/18,54,34.5,,192,0,S,VN,CAH,,,
4,11,8/9/18,54,34.5,,192,1,T,BHC,NSW,,,
4,11,8/9/18,54,34.5,,192,2,T,BHC,NSW,,,
5,11,8/9/18,54,35,,192,0,S,VN,CAH,,,
5,11,8/9/18,54,35,,192,1,T,BHC,NSW,,,
5,11,8/9/18,54,35,,192,2,T,BHC,NSW,,,
1,11,8/9/18,54,30,,193,0,S,VN,CAH,,,
1,11,8/9/18,54,30,,193,1,T,BHC,NSW,,,
1,11,8/9/18,54,30,,193,2,T,BHC,NSW,,,
2,11,8/9/18,54,30,,193,0,S,VN,CAH,,,
2,11,8/9/18,54,30,,193,1,T,BHC,NSW,,,
2,11,8/9/18,54,30,,193,2,T,BHC,NSW,,,
3,11,8/9/18,54,34,,193,0,S,VN,CAH,,,
3,11,8/9/18,54,34,,193,1,T,BHC,NSW,,,
3,11,8/9/18,54,34,,193,2,T,BHC,NSW,,,
4,11,8/9/18,54,34.5,,193,0,S,VN,CAH,,,
4,11,8/9/18,54,34.5,,193,1,T,BHC,NSW,,,
4,11,8/9/18,54,34.5,,193,2,T,BHC,NSW,,,
5,11,8/9/18,54,35,,193,0,S,VN,CAH,,,
5,11,8/9/18,54,35,,193,1,T,BHC,NSW,,,
5,11,8/9/18,54,35,,193,2,T,BHC,NSW,,,
1,11,8/9/18,54,30,,194,0,M,VN,CAH,,,
1,11,8/9/18,54,30,,194,1,S,BHC,NSW,,,
1,11,8/9/18,54,30,,194,2,S,BHC,NSW,,,
2,11,8/9/18,54,30,,194,0,S,VN,CAH,,,
2,11,8/9/18,54,30,,194,1,T,BHC,NSW,,,
2,11,8/9/18,54,30,,194,2,T,BHC,NSW,,,
3,11,8/9/18,54,34,,194,0,M,VN,CAH,,,
3,11,8/9/18,54,34,,194,1,T,BHC,NSW,,,
3,11,8/9/18,54,34,,194,2,T,BHC,NSW,,,
4,11,8/9/18,54,34.5,,194,0,S,VN,CAH,,,
4,11,8/9/18,54,34.5,,194,1,T,BHC,NSW,,,
4,11,8/9/18,54,34.5,,194,2,T,BHC,NSW,,,
5,11,8/9/18,54,35,,194,0,M,VN,CAH,,,
5,11,8/9/18,54,35,,194,1,T,BHC,NSW,,,
5,11,8/9/18,54,35,,194,2,T,BHC,NSW,,,
1,11,8/9/18,54,30,,195,0,S,VN,CAH,,,
1,11,8/9/18,54,30,,195,1,T,BHC,NSW,,,
1,11,8/9/18,54,30,,195,2,T,BHC,NSW,,,
2,11,8/9/18,54,30,,195,0,S,VN,CAH,,,
2,11,8/9/18,54,30,,195,1,T,BHC,NSW,,,
2,11,8/9/18,54,30,,195,2,T,BHC,NSW,,,
3,11,8/9/18,54,34,,195,0,S,VN,CAH,,,
3,11,8/9/18,54,34,,195,1,T,BHC,NSW,,,
3,11,8/9/18,54,34,,195,2,T,BHC,NSW,,,
4,11,8/9/18,54,34.5,,195,0,S,VN,CAH,,,
4,11,8/9/18,54,34.5,,195,1,T,BHC,NSW,,,
4,11,8/9/18,54,34.5,,195,2,T,BHC,NSW,,,
5,11,8/9/18,54,35,,195,0,S,VN,CAH,,,
5,11,8/9/18,54,35,,195,1,T,BHC,NSW,,,
5,11,8/9/18,54,35,,195,2,T,BHC,NSW,,,
6,11,8/9/18,54,30,,196,0,S,BHC,NSW,,,
6,11,8/9/18,54,30,,196,1,T,BHC,NSW,,,
6,11,8/9/18,54,30,,196,2,T,BHC,NSW,,,
7,11,8/9/18,54,30,,196,0,S,BHC,NSW,,,
7,11,8/9/18,54,30,,196,1,T,BHC,NSW,,,
7,11,8/9/18,54,30,,196,2,T,BHC,NSW,,,
8,11,8/9/18,54,34,,196,0,S,BHC,NSW,,,
8,11,8/9/18,54,34,,196,1,T,BHC,NSW,,,
8,11,8/9/18,54,34,,196,2,T,BHC,NSW,,,
9,11,8/9/18,54,34.5,,196,0,S,BHC,NSW,,,
9,11,8/9/18,54,34.5,,196,1,T,BHC,NSW,,,
9,11,8/9/18,54,34.5,,196,2,T,BHC,NSW,,,
10,11,8/9/18,54,35,,196,0,S,BHC,NSW,,,
10,11,8/9/18,54,35,,196,1,T,BHC,NSW,,,
10,11,8/9/18,54,35,,196,2,T,BHC,NSW,,,
6,11,8/9/18,54,30,,197,0,S,BHC,NSW,,,
6,11,8/9/18,54,30,,197,1,S,BHC,NSW,,,
6,11,8/9/18,54,30,,197,2,S,BHC,NSW,,,
7,11,8/9/18,54,30,,197,0,S,BHC,NSW,,,
7,11,8/9/18,54,30,,197,1,S,BHC,NSW,,,
7,11,8/9/18,54,30,,197,2,S,BHC,NSW,,,
8,11,8/9/18,54,34,,197,0,S,BHC,NSW,,,
8,11,8/9/18,54,34,,197,1,T,BHC,NSW,,,
8,11,8/9/18,54,34,,197,2,T,BHC,NSW,,,
9,11,8/9/18,54,34.5,,197,0,S,BHC,NSW,,,
9,11,8/9/18,54,34.5,,197,1,T,BHC,NSW,,,
9,11,8/9/18,54,34.5,,197,2,T,BHC,NSW,,,
10,11,8/9/18,54,35,,197,0,S,BHC,NSW,,,
10,11,8/9/18,54,35,,197,1,T,BHC,NSW,,,
10,11,8/9/18,54,35,,197,2,T,BHC,NSW,,,
6,11,8/9/18,54,30,,198,0,S,BHC,NSW,,,
6,11,8/9/18,54,30,,198,1,S,BHC,NSW,,,
6,11,8/9/18,54,30,,198,2,S,BHC,NSW,,,
7,11,8/9/18,54,30,,198,0,S,BHC,NSW,,,
7,11,8/9/18,54,30,,198,1,S,BHC,NSW,,,
7,11,8/9/18,54,30,,198,2,S,BHC,NSW,,,
8,11,8/9/18,54,34,,198,0,S,BHC,NSW,,,
8,11,8/9/18,54,34,,198,1,S,BHC,NSW,,,
8,11,8/9/18,54,34,,198,2,S,BHC,NSW,,,
9,11,8/9/18,54,34.5,,198,0,M,BHC,NSW,,,
9,11,8/9/18,54,34.5,,198,1,S,BHC,NSW,,,
9,11,8/9/18,54,34.5,,198,2,S,BHC,NSW,,,
10,11,8/9/18,54,35,,198,0,S,BHC,NSW,,,
10,11,8/9/18,54,35,,198,1,S,BHC,NSW,,,
10,11,8/9/18,54,35,,198,2,S,BHC,NSW,,,
6,11,8/9/18,54,30,,199,0,S,BHC,NSW,,,
6,11,8/9/18,54,30,,199,1,S,BHC,NSW,,,
6,11,8/9/18,54,30,,199,2,S,BHC,NSW,,,
7,11,8/9/18,54,30,,199,0,S,BHC,NSW,,,
7,11,8/9/18,54,30,,199,1,S,BHC,NSW,,,
7,11,8/9/18,54,30,,199,2,S,BHC,NSW,,,
8,11,8/9/18,54,34,,199,0,S,BHC,NSW,,,
8,11,8/9/18,54,34,,199,1,S,BHC,NSW,,,
8,11,8/9/18,54,34,,199,2,S,BHC,NSW,,,
9,11,8/9/18,54,34.5,,199,0,S,BHC,NSW,,,
9,11,8/9/18,54,34.5,,199,1,S,BHC,NSW,,,
9,11,8/9/18,54,34.5,,199,2,S,BHC,NSW,,,
10,11,8/9/18,54,35,,199,0,M,BHC,NSW,,,
10,11,8/9/18,54,35,,199,1,S,BHC,NSW,,,
10,11,8/9/18,54,35,,199,2,S,BHC,NSW,,,
6,11,8/9/18,54,30,,200,0,S,BHC,NSW,,,
6,11,8/9/18,54,30,,200,1,S,BHC,NSW,,,
6,11,8/9/18,54,30,,200,2,S,BHC,NSW,,,
7,11,8/9/18,54,30,,200,0,S,BHC,NSW,,,
7,11,8/9/18,54,30,,200,1,S,BHC,NSW,,,
7,11,8/9/18,54,30,,200,2,S,BHC,NSW,,,
8,11,8/9/18,54,34,,200,0,S,BHC,NSW,,,
8,11,8/9/18,54,34,,200,1,T,BHC,NSW,,,
8,11,8/9/18,54,34,,200,2,T,BHC,NSW,,,
9,11,8/9/18,54,34.5,,200,0,S,BHC,NSW,,,
9,11,8/9/18,54,34.5,,200,1,T,BHC,NSW,,,
9,11,8/9/18,54,34.5,,200,2,T,BHC,NSW,,,
10,11,8/9/18,54,35,,200,0,S,BHC,NSW,,,
10,11,8/9/18,54,35,,200,1,T,BHC,NSW,,,
10,11,8/9/18,54,35,,200,2,T,BHC,NSW,,,
1,12,8/11/18,24,30,,111,0,V,CAH,NSW,,,
1,12,8/11/18,24,30,,111,1,V,BHC,,,,
1,12,8/11/18,24,30,,111,2,V,BHC,,,,
2,12,8/11/18,24,30,,111,0,V,CAH,NSW,,,
2,12,8/11/18,24,30,,111,1,V,BHC,,,,
2,12,8/11/18,24,30,,111,2,V,BHC,,,,
3,12,8/11/18,24,34,,111,0,N,CAH,NSW,,,
3,12,8/11/18,24,34,,111,1,N,BHC,,,,
3,12,8/11/18,24,34,,111,2,V,BHC,,,,
4,12,8/11/18,24,34.5,,111,0,V,CAH,NSW,,,
4,12,8/11/18,24,34.5,,111,1,V,BHC,,,,
4,12,8/11/18,24,34.5,,111,2,M,BHC,,,,
5,12,8/11/18,24,35,,111,0,N,CAH,NSW,,,
5,12,8/11/18,24,35,,111,1,V,BHC,,,,
5,12,8/11/18,24,35,,111,2,M,BHC,,,,
1,12,8/11/18,24,30,,112,0,V,CAH,NSW,,,
1,12,8/11/18,24,30,,112,1,V,BHC,,,,
1,12,8/11/18,24,30,,112,2,V,BHC,,,,
2,12,8/11/18,24,30,,112,0,V,CAH,NSW,,,
2,12,8/11/18,24,30,,112,1,V,BHC,,,,
2,12,8/11/18,24,30,,112,2,V,BHC,,,,
3,12,8/11/18,24,34,,112,0,V,CAH,NSW,,,
3,12,8/11/18,24,34,,112,1,M,BHC,,,,
3,12,8/11/18,24,34,,112,2,M,BHC,,,,
4,12,8/11/18,24,34.5,,112,0,V,CAH,NSW,,,
4,12,8/11/18,24,34.5,,112,1,M,BHC,,,,
4,12,8/11/18,24,34.5,,112,2,M,BHC,,,,
5,12,8/11/18,24,35,,112,0,V,CAH,NSW,,,
5,12,8/11/18,24,35,,112,1,S,BHC,,,,
5,12,8/11/18,24,35,,112,2,T,BHC,,,,
1,12,8/11/18,24,30,,113,0,V,CAH,NSW,,,
1,12,8/11/18,24,30,,113,1,V,BHC,,,,
1,12,8/11/18,24,30,,113,2,V,BHC,,,,
2,12,8/11/18,24,30,,113,0,N,CAH,NSW,,,
2,12,8/11/18,24,30,,113,1,N,BHC,,,,
2,12,8/11/18,24,30,,113,2,N,BHC,,,,
3,12,8/11/18,24,34,,113,0,N,CAH,NSW,,,
3,12,8/11/18,24,34,,113,1,V,BHC,,,,
3,12,8/11/18,24,34,,113,2,V,BHC,,,,
4,12,8/11/18,24,34.5,,113,0,N,CAH,NSW,,,
4,12,8/11/18,24,34.5,,113,1,V,BHC,,,,
4,12,8/11/18,24,34.5,,113,2,V,BHC,,,,
5,12,8/11/18,24,35,,113,0,V,CAH,NSW,,,
5,12,8/11/18,24,35,,113,1,V,BHC,,,,
5,12,8/11/18,24,35,,113,2,S,BHC,,,,
1,12,8/11/18,24,30,,114,0,V,CAH,NSW,,,
1,12,8/11/18,24,30,,114,1,V,BHC,,,,
1,12,8/11/18,24,30,,114,2,V,BHC,,,,
2,12,8/11/18,24,30,,114,0,V,CAH,NSW,,,
2,12,8/11/18,24,30,,114,1,V,BHC,,,,
2,12,8/11/18,24,30,,114,2,V,BHC,,,,
3,12,8/11/18,24,34,,114,0,V,CAH,NSW,,,
3,12,8/11/18,24,34,,114,1,M,BHC,,,,
3,12,8/11/18,24,34,,114,2,M,BHC,,,,
4,12,8/11/18,24,34.5,,114,0,N,CAH,NSW,,,
4,12,8/11/18,24,34.5,,114,1,M,BHC,,,,
4,12,8/11/18,24,34.5,,114,2,M,BHC,,,,
5,12,8/11/18,24,35,,114,0,V,CAH,NSW,,,
5,12,8/11/18,24,35,,114,1,S,BHC,,,,
5,12,8/11/18,24,35,,114,2,T,BHC,,,,
1,12,8/11/18,24,30,,115,0,V,CAH,NSW,,,
1,12,8/11/18,24,30,,115,1,V,BHC,,,,
1,12,8/11/18,24,30,,115,2,V,BHC,,,,
2,12,8/11/18,24,30,,115,0,V,CAH,NSW,,,
2,12,8/11/18,24,30,,115,1,V,BHC,,,,
2,12,8/11/18,24,30,,115,2,M,BHC,,,,
3,12,8/11/18,24,34,,115,0,V,CAH,NSW,,,
3,12,8/11/18,24,34,,115,1,M,BHC,,,,
3,12,8/11/18,24,34,,115,2,M,BHC,,,,
4,12,8/11/18,24,34.5,,115,0,V,CAH,NSW,,,
4,12,8/11/18,24,34.5,,115,1,M,BHC,,,,
4,12,8/11/18,24,34.5,,115,2,M,BHC,,,,
5,12,8/11/18,24,35,,115,0,V,CAH,NSW,,,
5,12,8/11/18,24,35,,115,1,M,BHC,,,,
5,12,8/11/18,24,35,,115,2,M,BHC,,,,
6,12,8/11/18,24,30,,116,0,V,CAH,NSW,,,
6,12,8/11/18,24,30,,116,1,M,BHC,,,,
6,12,8/11/18,24,30,,116,2,M,BHC,,,,
7,12,8/11/18,24,30,,116,0,V,CAH,NSW,,,
7,12,8/11/18,24,30,,116,1,V,BHC,,,,
7,12,8/11/18,24,30,,116,2,V,BHC,,,,
8,12,8/11/18,24,34,,116,0,V,CAH,NSW,,,
8,12,8/11/18,24,34,,116,1,M,BHC,,,,
8,12,8/11/18,24,34,,116,2,M,BHC,,,,
9,12,8/11/18,24,34.5,,116,0,V,CAH,NSW,,,
9,12,8/11/18,24,34.5,,116,1,M,BHC,,,,
9,12,8/11/18,24,34.5,,116,2,M,BHC,,,,
10,12,8/11/18,24,35,,116,0,V,CAH,NSW,,,
10,12,8/11/18,24,35,,116,1,M,BHC,,,,
10,12,8/11/18,24,35,,116,2,S,BHC,,,,
6,12,8/11/18,24,30,,117,0,V,CAH,NSW,,,
6,12,8/11/18,24,30,,117,1,V,BHC,,,,
6,12,8/11/18,24,30,,117,2,V,BHC,,,,
7,12,8/11/18,24,30,,117,0,V,CAH,NSW,,,
7,12,8/11/18,24,30,,117,1,V,BHC,,,,
7,12,8/11/18,24,30,,117,2,V,BHC,,,,
8,12,8/11/18,24,34,,117,0,V,CAH,NSW,,,
8,12,8/11/18,24,34,,117,1,V,BHC,,,,
8,12,8/11/18,24,34,,117,2,V,BHC,,,,
9,12,8/11/18,24,34.5,,117,0,V,CAH,NSW,,,
9,12,8/11/18,24,34.5,,117,1,M,BHC,,,,
9,12,8/11/18,24,34.5,,117,2,M,BHC,,,,
10,12,8/11/18,24,35,,117,0,V,CAH,NSW,,,
10,12,8/11/18,24,35,,117,1,S,BHC,,,,
10,12,8/11/18,24,35,,117,2,T,BHC,,,,
6,12,8/11/18,24,30,,118,0,V,CAH,NSW,,,
6,12,8/11/18,24,30,,118,1,V,BHC,,,,
6,12,8/11/18,24,30,,118,2,V,BHC,,,,
7,12,8/11/18,24,30,,118,0,V,CAH,NSW,,,
7,12,8/11/18,24,30,,118,1,V,BHC,,,,
7,12,8/11/18,24,30,,118,2,V,BHC,,,,
8,12,8/11/18,24,34,,118,0,N,CAH,NSW,,,
8,12,8/11/18,24,34,,118,1,V,BHC,,,,
8,12,8/11/18,24,34,,118,2,V,BHC,,,,
9,12,8/11/18,24,34.5,,118,0,V,CAH,NSW,,,
9,12,8/11/18,24,34.5,,118,1,V,BHC,,,,
9,12,8/11/18,24,34.5,,118,2,V,BHC,,,,
10,12,8/11/18,24,35,,118,0,V,CAH,NSW,,,
10,12,8/11/18,24,35,,118,1,M,BHC,,,,
10,12,8/11/18,24,35,,118,2,S,BHC,,,,
6,12,8/11/18,24,30,,119,0,V,CAH,NSW,,,
6,12,8/11/18,24,30,,119,1,V,BHC,,,,
6,12,8/11/18,24,30,,119,2,V,BHC,,,,
7,12,8/11/18,24,30,,119,0,V,CAH,NSW,,,
7,12,8/11/18,24,30,,119,1,V,BHC,,,,
7,12,8/11/18,24,30,,119,2,V,BHC,,,,
8,12,8/11/18,24,34,,119,0,V,CAH,NSW,,,
8,12,8/11/18,24,34,,119,1,V,BHC,,,,
8,12,8/11/18,24,34,,119,2,V,BHC,,,,
9,12,8/11/18,24,34.5,,119,0,V,CAH,NSW,,,
9,12,8/11/18,24,34.5,,119,1,V,BHC,,,,
9,12,8/11/18,24,34.5,,119,2,V,BHC,,,,
10,12,8/11/18,24,35,,119,0,V,CAH,NSW,,,
10,12,8/11/18,24,35,,119,1,M,BHC,,,,
10,12,8/11/18,24,35,,119,2,M,BHC,,,,
6,12,8/11/18,24,30,,120,0,V,CAH,NSW,,,
6,12,8/11/18,24,30,,120,1,V,BHC,,,,
6,12,8/11/18,24,30,,120,2,V,BHC,,,,
7,12,8/11/18,24,30,,120,0,V,CAH,NSW,,,
7,12,8/11/18,24,30,,120,1,V,BHC,,,,
7,12,8/11/18,24,30,,120,2,V,BHC,,,,
8,12,8/11/18,24,34,,120,0,V,CAH,NSW,,,
8,12,8/11/18,24,34,,120,1,V,BHC,,,,
8,12,8/11/18,24,34,,120,2,V,BHC,,,,
9,12,8/11/18,24,34.5,,120,0,V,CAH,NSW,,,
9,12,8/11/18,24,34.5,,120,1,V,BHC,,,,
9,12,8/11/18,24,34.5,,120,2,V,BHC,,,,
10,12,8/11/18,24,35,,120,0,V,CAH,NSW,,,
10,12,8/11/18,24,35,,120,1,M,BHC,,,,
10,12,8/11/18,24,35,,120,2,M,BHC,,,,
1,12,8/11/18,25,30,,121,0,V,CAH,NSW,,,
1,12,8/11/18,25,30,,121,1,V,BHC,,,,
1,12,8/11/18,25,30,,121,2,V,BHC,,,,
2,12,8/11/18,25,30,,121,0,V,CAH,NSW,,,
2,12,8/11/18,25,30,,121,1,V,BHC,,,,
2,12,8/11/18,25,30,,121,2,V,BHC,,,,
3,12,8/11/18,25,34,,121,0,V,CAH,NSW,,,
3,12,8/11/18,25,34,,121,1,M,BHC,,,,
3,12,8/11/18,25,34,,121,2,M,BHC,,,,
4,12,8/11/18,25,34.5,,121,0,V,CAH,NSW,,,
4,12,8/11/18,25,34.5,,121,1,M,BHC,,,,
4,12,8/11/18,25,34.5,,121,2,M,BHC,,,,
5,12,8/11/18,25,35,,121,0,V,CAH,NSW,,,
5,12,8/11/18,25,35,,121,1,M,BHC,,,,
5,12,8/11/18,25,35,,121,2,S,BHC,,,,
1,12,8/11/18,25,30,,122,0,V,CAH,NSW,,,
1,12,8/11/18,25,30,,122,1,V,BHC,,,,
1,12,8/11/18,25,30,,122,2,V,BHC,,,,
2,12,8/11/18,25,30,,122,0,V,CAH,NSW,,,
2,12,8/11/18,25,30,,122,1,V,BHC,,,,
2,12,8/11/18,25,30,,122,2,V,BHC,,,,
3,12,8/11/18,25,34,,122,0,V,CAH,NSW,,,
3,12,8/11/18,25,34,,122,1,M,BHC,,,,
3,12,8/11/18,25,34,,122,2,M,BHC,,,,
4,12,8/11/18,25,34.5,,122,0,V,CAH,NSW,,,
4,12,8/11/18,25,34.5,,122,1,M,BHC,,,,
4,12,8/11/18,25,34.5,,122,2,M,BHC,,,,
5,12,8/11/18,25,35,,122,0,V,CAH,NSW,,,
5,12,8/11/18,25,35,,122,1,M,BHC,,,,
5,12,8/11/18,25,35,,122,2,T,BHC,,,,
1,12,8/11/18,25,30,,123,0,V,CAH,NSW,,,
1,12,8/11/18,25,30,,123,1,M,BHC,,,,
1,12,8/11/18,25,30,,123,2,M,BHC,,,,
2,12,8/11/18,25,30,,123,0,M,CAH,NSW,,,
2,12,8/11/18,25,30,,123,1,M,BHC,,,,
2,12,8/11/18,25,30,,123,2,M,BHC,,,,
3,12,8/11/18,25,34,,123,0,V,CAH,NSW,,,
3,12,8/11/18,25,34,,123,1,S,BHC,,,,
3,12,8/11/18,25,34,,123,2,S,BHC,,,,
4,12,8/11/18,25,34.5,,123,0,M,CAH,NSW,,,
4,12,8/11/18,25,34.5,,123,1,S,BHC,,,,
4,12,8/11/18,25,34.5,,123,2,T,BHC,,,,
5,12,8/11/18,25,35,,123,0,V,CAH,NSW,,,
5,12,8/11/18,25,35,,123,1,S,BHC,,,,
5,12,8/11/18,25,35,,123,2,T,BHC,,,,
1,12,8/11/18,25,30,,124,0,V,CAH,NSW,,,
1,12,8/11/18,25,30,,124,1,V,BHC,,,,
1,12,8/11/18,25,30,,124,2,M,BHC,,,,
2,12,8/11/18,25,30,,124,0,V,CAH,NSW,,,
2,12,8/11/18,25,30,,124,1,M,BHC,,,,
2,12,8/11/18,25,30,,124,2,M,BHC,,,,
3,12,8/11/18,25,34,,124,0,V,CAH,NSW,,,
3,12,8/11/18,25,34,,124,1,M,BHC,,,,
3,12,8/11/18,25,34,,124,2,M,BHC,,,,
4,12,8/11/18,25,34.5,,124,0,V,CAH,NSW,,,
4,12,8/11/18,25,34.5,,124,1,V,BHC,,,,
4,12,8/11/18,25,34.5,,124,2,M,BHC,,,,
5,12,8/11/18,25,35,,124,0,V,CAH,NSW,,,
5,12,8/11/18,25,35,,124,1,M,BHC,,,,
5,12,8/11/18,25,35,,124,2,S,BHC,,,,
1,12,8/11/18,25,30,,125,0,V,CAH,NSW,,,
1,12,8/11/18,25,30,,125,1,V,BHC,,,,
1,12,8/11/18,25,30,,125,2,M,BHC,,,,
2,12,8/11/18,25,30,,125,0,V,CAH,NSW,,,
2,12,8/11/18,25,30,,125,1,V,BHC,,,,
2,12,8/11/18,25,30,,125,2,V,BHC,,,,
3,12,8/11/18,25,34,,125,0,V,CAH,NSW,,,
3,12,8/11/18,25,34,,125,1,S,BHC,,,,
3,12,8/11/18,25,34,,125,2,S,BHC,,,,
4,12,8/11/18,25,34.5,,125,0,V,CAH,NSW,,,
4,12,8/11/18,25,34.5,,125,1,S,BHC,,,,
4,12,8/11/18,25,34.5,,125,2,T,BHC,,,,
5,12,8/11/18,25,35,,125,0,V,CAH,NSW,,,
5,12,8/11/18,25,35,,125,1,T,BHC,,,,
5,12,8/11/18,25,35,,125,2,T,BHC,,,,
6,12,8/11/18,25,30,,126,0,V,CAH,NSW,,,
6,12,8/11/18,25,30,,126,1,V,BHC,,,,
6,12,8/11/18,25,30,,126,2,V,BHC,,,,
7,12,8/11/18,25,30,,126,0,M,CAH,NSW,,,
7,12,8/11/18,25,30,,126,1,M,BHC,,,,
7,12,8/11/18,25,30,,126,2,M,BHC,,,,
8,12,8/11/18,25,34,,126,0,M,CAH,NSW,,,
8,12,8/11/18,25,34,,126,1,S,BHC,,,,
8,12,8/11/18,25,34,,126,2,S,BHC,,,,
9,12,8/11/18,25,34.5,,126,0,M,CAH,NSW,,,
9,12,8/11/18,25,34.5,,126,1,M,BHC,,,,
9,12,8/11/18,25,34.5,,126,2,M,BHC,,,,
10,12,8/11/18,25,35,,126,0,M,CAH,NSW,,,
10,12,8/11/18,25,35,,126,1,S,BHC,,,,
10,12,8/11/18,25,35,,126,2,T,BHC,,,,
6,12,8/11/18,25,30,,127,0,V,CAH,NSW,,,
6,12,8/11/18,25,30,,127,1,N,BHC,,,,
6,12,8/11/18,25,30,,127,2,N,BHC,,,,
